student_id,pais,edad,genero,plan,escuela_principal,dispositivo_principal,objetivo_estudiante,nivel_educativo,experiencia_tech_anios,meses_suscrito,tipo_pago,dias_para_renovacion,intentos_pago_fallidos,fecha_registro,dias_en_gratuito_antes_pago,cursos_inscritos,tasa_completado,cursos_completados,certificados_obtenidos,rutas_inscritas,rutas_completadas,examenes_ruta_aprobados,interes_Prog,interes_DataSci,interes_Web,interes_Ingles,interes_Marketing,interes_Diseno,interes_Gestion,interes_SoftSkills,interes_Cloud,interes_Otros,dias_desde_ultimo_login,dias_desde_ultima_clase,sesiones_ultimo_mes,horas_vistas_total,horas_vistas_ultimo_mes,promedio_clases_semana,horas_semana_1,horas_semana_2,horas_semana_3,horas_semana_4,variacion_sesiones_vs_mes_anterior,racha_dias_maxima,racha_dias_actual,liveclasses_asistidas,hora_pico_uso,preguntas_en_foro,respuestas_en_foro,upvotes_recibidos,tutoriales_publicados,platzi_rank,nivel_rewards,tickets_soporte,dias_resolucion_promedio,nps_score,churn
PLZ-00062,México,36,Masculino,Expert,Escuela de Desarrollo Web,Desktop,Ascender en trabajo actual,Posgrado,1,20,Cuotas x4,146.0,0,2023-02-28,76,10,0.53,5,4,3,1,1,0.14,0.25,0.27,0.41,0.12,0.22,0.22,0.48,0.25,0.12,29,32,3,64,8,2.0,1.6,1.3,2.8,1.7,2.3,10,0,4,22,1,5,12,0,1459,Pro,1,7.0,3.0,1
PLZ-00063,Chile,23,Femenino,Basic,Escuela de Programacion y Software,Mobile,Ascender en trabajo actual,Tecnico,7,1,Mensual,5.0,1,2024-10-11,40,4,0.37,1,0,2,0,0,0.07,0.09,0.5,0.17,0.21,0.05,0.1,0.19,0.49,0.35,7,9,5,13,13,3.2,3.5,2.9,3.3,4.7,-2.5,11,0,3,17,5,5,15,0,118,Estandar,1,5.7,9.0,1
PLZ-00064,México,21,Masculino,Expert,Escuela de Programacion y Software,Mobile,Cambiar de carrera,Universitario completo,0,1,Anual,259.0,0,2024-12-13,21,10,0.31,3,2,1,0,0,0.12,0.16,0.04,0.06,0.31,0.26,0.72,0.01,0.02,0.35,15,25,9,68,2,0.5,0.7,0.3,0.4,0.7,-2.9,4,0,1,14,3,6,19,2,260,Estandar,0,0.0,9.0,0
PLZ-00065,México,26,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Desktop,Conseguir empleo tech,Universitario completo,0,11,Anual,339.0,0,2023-10-29,90,5,0.1,0,0,3,0,0,0.09,0.3,0.05,0.07,0.18,0.09,0.05,0.18,0.24,0.11,1,1,16,18,14,3.5,4.8,3.9,2.1,3.5,2.7,6,1,8,10,2,4,7,0,324,Estandar,1,6.8,10.0,1
PLZ-00066,Colombia,36,Femenino,Basic,Escuela de Ingles,Desktop,Freelance / proyectos propios,Posgrado,3,1,Mensual,4.0,0,2022-12-01,34,2,0.1,0,0,3,0,0,0.3,0.18,0.11,0.12,0.32,0.06,0.28,0.15,0.36,0.31,11,12,3,5,5,1.2,1.4,1.4,1.3,1.4,4.4,5,0,1,17,4,4,7,0,56,Estandar,0,0.0,7.0,0
PLZ-00067,México,21,Femenino,Gratuito,Escuela de Ingles,Mobile,Conseguir empleo tech,Universitario en curso,10,3,Sin_suscripcion,-1.0,0,2024-06-17,144,4,0.15,0,0,2,0,0,0.07,0.05,0.31,0.11,0.19,0.09,0.26,0.18,0.14,0.16,45,52,0,18,1,0.2,0.0,0.0,0.0,0.0,-6.0,0,0,0,16,2,6,3,0,117,Estandar,0,0.0,9.0,1
PLZ-00068,Chile,16,Masculino,Expert Duo,Escuela de Ingles,Desktop,Ascender en trabajo actual,Universitario en curso,7,2,Anual,327.0,2,2023-08-28,93,9,0.05,0,0,0,0,0,0.09,0.07,0.12,0.08,0.26,0.27,0.27,0.03,0.25,0.67,9,18,17,18,6,1.5,1.0,1.4,1.1,1.0,-3.2,5,0,6,19,2,13,49,0,132,Estandar,0,0.0,5.0,0
PLZ-00069,México,27,Femenino,Gratuito,Escuela de Marketing Digital,Mobile,Aprender por curiosidad,Tecnico,10,1,Sin_suscripcion,-1.0,0,2022-04-05,1,2,0.21,0,0,1,0,0,0.34,0.09,0.58,0.2,0.27,0.27,0.28,0.06,0.19,0.29,91,96,4,8,1,0.2,0.0,0.0,0.0,0.0,-10.2,42,0,0,19,3,5,9,0,57,Estandar,1,6.8,10.0,0
PLZ-00070,Panamá,32,Masculino,Expert Duo,Escuela de Programacion y Software,Mobile,Conseguir empleo tech,Universitario en curso,5,5,Anual,239.0,0,2022-11-11,2,15,0.36,5,4,0,0,0,0.25,0.27,0.16,0.28,0.12,0.12,0.14,0.05,0.06,0.55,0,6,11,118,6,1.5,2.1,1.4,2.1,2.2,1.9,3,0,2,7,1,5,16,0,253,Estandar,0,0.0,,0
PLZ-00071,Perú,20,Masculino,Basic,Escuela de Programacion y Software,Desktop,Ascender en trabajo actual,Universitario completo,2,4,Mensual,13.0,1,2023-05-03,7,4,0.37,1,0,0,0,0,0.39,0.02,0.04,0.26,0.14,0.08,0.24,0.26,0.17,0.17,19,27,8,21,14,3.5,3.5,5.0,4.9,4.6,4.6,18,0,4,18,0,7,20,0,143,Estandar,2,6.7,1.0,1
PLZ-00072,México,32,Femenino,Expert,Escuela de Data Science e Inteligencia Artificial,Mobile,Cambiar de carrera,Universitario completo,10,10,Anual,194.0,0,2024-06-06,29,6,0.25,1,0,1,0,0,0.31,0.22,0.31,0.29,0.28,0.17,0.15,0.37,0.11,0.36,3,9,12,23,9,2.2,3.2,1.3,3.0,3.2,1.5,15,0,4,22,2,2,2,0,360,Estandar,0,0.0,9.0,0
PLZ-00073,México,20,Masculino,Expert Duo,Escuela de Programacion y Software,Desktop,Aprender por curiosidad,Universitario en curso,2,28,Cuotas x4,128.0,0,2024-11-07,5,13,0.39,5,4,4,1,1,0.06,0.08,0.05,0.12,0.2,0.17,0.16,0.08,0.13,0.06,1,10,9,70,15,3.8,2.9,4.8,3.6,2.4,-1.0,6,3,5,21,1,10,35,1,1663,Pro,0,0.0,9.0,1
PLZ-00074,Chile,26,No especifica,Gratuito,Escuela de Programacion y Software,Desktop,Freelance / proyectos propios,Tecnico,1,1,Sin_suscripcion,-1.0,0,2023-10-26,48,2,0.09,0,0,1,0,0,0.5,0.1,0.05,0.04,0.4,0.08,0.23,0.14,0.26,0.64,1,7,3,4,4,1.0,0.8,1.0,0.5,0.7,-1.7,9,8,0,18,2,3,10,0,45,Estandar,1,2.2,9.0,0
PLZ-00075,Argentina,31,Masculino,Expert,Escuela de Ingles,Desktop,Conseguir empleo tech,Universitario en curso,2,1,Anual,244.0,0,2024-04-08,19,7,0.56,3,2,3,1,0,0.01,0.11,0.48,0.3,0.19,0.24,0.5,0.03,0.28,0.05,33,33,1,53,1,0.2,0.0,0.0,0.0,0.0,-5.2,34,0,0,8,2,6,13,0,651,Estandar,2,3.8,10.0,0
PLZ-00076,Perú,19,Femenino,Expert,Escuela de Gestion y Liderazgo,Mobile,Ascender en trabajo actual,Tecnico,5,3,Cuotas x4,47.0,0,2023-09-29,18,8,0.25,2,1,3,0,0,0.09,0.32,0.32,0.08,0.05,0.21,0.24,0.41,0.13,0.23,28,41,9,29,9,2.2,1.7,1.8,2.5,2.1,-2.8,11,0,1,20,1,4,13,0,120,Estandar,1,2.5,10.0,1
PLZ-00077,Perú,28,Femenino,Expert,Escuela de Diseno Grafico,Tablet,Aprender por curiosidad,Posgrado,7,48,Anual,320.0,0,2024-06-04,51,10,0.42,4,3,1,0,0,0.17,0.12,0.09,0.2,0.18,0.29,0.08,0.06,0.07,0.2,6,12,16,59,17,4.2,3.1,3.5,4.1,6.3,0.5,16,0,5,18,1,2,6,0,1650,Pro,1,2.1,4.0,0
PLZ-00078,México,34,Masculino,Expert,Escuela de Gestion y Liderazgo,Desktop,Aprender por curiosidad,Posgrado,1,6,Anual,365.0,0,2024-08-10,20,10,0.48,4,3,3,1,0,0.21,0.05,0.04,0.04,0.17,0.49,0.1,0.58,0.05,0.58,31,36,1,52,0,0.0,0.0,0.0,0.0,0.0,-4.4,22,0,0,12,2,6,23,0,893,Estandar,0,0.0,10.0,0
PLZ-00079,México,29,Masculino,Expert,Escuela de Marketing Digital,Desktop,Conseguir empleo tech,Universitario en curso,2,12,Anual,112.0,1,2023-11-18,60,9,0.29,2,1,2,0,0,0.41,0.3,0.09,0.14,0.44,0.19,0.36,0.08,0.07,0.14,3,4,12,40,12,3.0,3.5,4.1,3.9,1.8,5.1,2,0,4,18,3,8,27,0,274,Estandar,1,4.7,10.0,0
PLZ-00080,México,22,Femenino,Expert,Escuela de Diseno Grafico,Desktop,Freelance / proyectos propios,Universitario en curso,7,30,Anual,303.0,0,2022-08-09,44,11,0.32,3,2,0,0,0,0.09,0.41,0.07,0.38,0.52,0.76,0.08,0.18,0.21,0.45,0,8,11,60,3,0.8,0.6,0.5,0.5,1.1,-1.3,3,3,9,14,5,3,6,0,809,Estandar,3,4.1,10.0,0
PLZ-00081,Venezuela,36,Femenino,Expert Duo,Escuela de Data Science e Inteligencia Artificial,Mobile,Conseguir empleo tech,Posgrado,0,1,Anual,75.0,0,2024-05-29,30,9,0.19,1,0,2,0,0,0.09,0.18,0.33,0.05,0.43,0.66,0.35,0.33,0.28,0.16,0,5,8,34,11,2.8,3.4,3.1,3.2,1.5,-1.8,7,2,1,14,1,1,2,0,61,Estandar,1,3.4,8.0,0
PLZ-00082,Argentina,30,Masculino,Expert,Escuela de Publicidad Digital,Desktop,Conseguir empleo tech,Secundaria,5,14,Cuotas x4,298.0,1,2022-02-06,25,6,0.34,2,1,1,0,0,0.07,0.41,0.23,0.14,0.01,0.07,0.08,0.21,0.26,0.31,2,3,7,26,19,4.8,6.4,4.5,4.8,4.6,-3.1,10,0,1,15,1,3,4,0,470,Estandar,0,0.0,9.0,1
PLZ-00083,México,16,Masculino,Basic,Escuela de Programacion y Software,Mobile,Ascender en trabajo actual,Universitario completo,2,1,Mensual,1.0,0,2025-03-12,7,6,0.33,1,0,2,0,0,0.43,0.24,0.16,0.07,0.79,0.46,0.2,0.03,0.32,0.11,6,11,6,27,6,1.5,1.7,1.6,1.3,0.8,-1.9,10,0,6,12,3,6,22,0,121,Estandar,1,4.0,8.0,0
PLZ-00084,México,32,Masculino,Expert Family,Escuela de Data Science e Inteligencia Artificial,Desktop,Conseguir empleo tech,Posgrado,1,7,Anual,30.0,0,2024-08-29,43,12,0.64,7,5,1,0,0,0.55,0.28,0.14,0.12,0.15,0.15,0.34,0.12,0.68,0.18,10,19,23,98,7,1.8,1.2,1.0,2.6,2.0,-1.2,30,0,1,7,4,5,4,0,407,Estandar,0,0.0,6.0,0
PLZ-00085,México,23,Masculino,Basic,Escuela de Data Science e Inteligencia Artificial,Mobile,Conseguir empleo tech,Universitario completo,2,1,Mensual,27.0,0,2024-10-20,48,1,0.22,0,0,5,1,0,0.64,0.11,0.23,0.42,0.26,0.52,0.07,0.03,0.01,0.5,9,10,7,2,2,0.5,0.4,0.4,0.7,0.7,-0.0,13,0,0,9,3,2,7,0,540,Estandar,0,0.0,7.0,0
PLZ-00086,México,28,Masculino,Gratuito,Escuela de Finanzas e Inversiones,Mobile,Freelance / proyectos propios,Secundaria,2,3,Sin_suscripcion,-1.0,0,2022-07-24,161,2,0.0,0,0,2,0,0,0.23,0.18,0.15,0.13,0.02,0.51,0.29,0.22,0.32,0.14,12,17,5,2,2,0.5,0.5,0.5,0.3,0.7,-0.7,21,0,0,13,0,2,4,0,60,Estandar,0,0.0,8.0,1
PLZ-00087,Perú,33,Masculino,Basic,Escuela de Matematicas,Tablet,Ascender en trabajo actual,Tecnico,5,1,Mensual,14.0,0,2022-09-28,7,3,0.08,0,0,1,0,0,0.19,0.27,0.26,0.11,0.32,0.1,0.06,0.11,0.13,0.05,9,12,4,10,3,0.8,0.9,1.0,0.9,0.5,0.4,11,0,2,9,1,6,5,0,44,Estandar,2,6.0,10.0,0
PLZ-00088,Argentina,23,Femenino,Gratuito,Escuela de Gestion y Liderazgo,Desktop,Aprender por curiosidad,Posgrado,7,1,Sin_suscripcion,-1.0,0,2022-07-01,5,2,0.09,0,0,3,0,0,0.11,0.04,0.23,0.03,0.09,0.16,0.14,0.05,0.29,0.37,0,5,3,8,8,2.0,1.3,1.9,1.8,1.9,-7.9,5,2,0,16,2,4,5,0,56,Estandar,0,0.0,4.0,0
PLZ-00089,Ecuador,17,Femenino,Gratuito,Escuela de Ingles,Desktop,Freelance / proyectos propios,Secundaria,2,1,Sin_suscripcion,-1.0,0,2023-09-23,93,2,0.26,0,0,2,0,0,0.38,0.12,0.32,0.06,0.28,0.06,0.33,0.46,0.09,0.09,214,217,2,5,0,0.0,0.0,0.0,0.0,0.0,-1.9,14,0,0,17,3,11,21,0,95,Estandar,1,1.4,7.0,1
PLZ-00090,Colombia,36,No especifica,Basic,Escuela de Desarrollo Web,Mobile,Freelance / proyectos propios,Universitario en curso,7,1,Mensual,4.0,0,2023-07-28,25,2,0.35,0,0,2,0,0,0.12,0.08,0.1,0.07,0.27,0.12,0.54,0.11,0.34,0.16,3,7,5,7,7,1.8,1.7,1.3,1.7,1.7,0.8,10,0,1,21,1,6,21,0,68,Estandar,0,0.0,4.0,0
PLZ-00091,México,33,Femenino,Gratuito,Escuela de Finanzas e Inversiones,Mobile,Conseguir empleo tech,Universitario completo,5,4,Sin_suscripcion,-1.0,0,2022-10-08,19,1,0.06,0,0,4,0,0,0.45,0.11,0.37,0.45,0.05,0.42,0.04,0.34,0.12,0.31,26,36,2,3,3,0.8,0.5,1.1,0.9,1.1,4.9,0,0,0,14,4,4,4,0,75,Estandar,2,4.3,7.0,0
PLZ-00092,Perú,26,No especifica,Expert,Escuela de Marketing Digital,Desktop,Conseguir empleo tech,Universitario completo,1,7,Anual,256.0,2,2024-11-01,44,12,0.31,3,2,1,0,0,0.1,0.09,0.1,0.16,0.31,0.32,0.06,0.15,0.18,0.23,4,17,15,85,18,4.5,6.4,2.6,4.4,3.8,-3.6,11,0,3,3,6,1,1,0,351,Estandar,0,0.0,10.0,0
PLZ-00093,Perú,32,Masculino,Gratuito,Escuela de Cloud Computing,Tablet,Freelance / proyectos propios,Universitario completo,3,4,Sin_suscripcion,-1.0,0,2023-09-29,27,1,0.12,0,0,2,0,0,0.1,0.22,0.27,0.09,0.42,0.13,0.03,0.33,0.23,0.11,0,7,4,1,1,0.2,0.2,0.2,0.2,0.2,-0.4,1,0,0,17,1,2,6,0,87,Estandar,0,0.0,9.0,0
PLZ-00094,Colombia,24,Femenino,Gratuito,Escuela de Data Science e Inteligencia Artificial,Desktop,Conseguir empleo tech,Universitario en curso,3,3,Sin_suscripcion,-1.0,0,2024-05-07,11,2,0.37,0,0,3,1,0,0.02,0.45,0.14,0.33,0.4,0.56,0.0,0.21,0.16,0.41,27,27,4,9,9,2.2,1.2,3.1,2.2,1.4,3.8,1,0,0,9,6,8,10,0,610,Estandar,3,6.3,8.0,1
PLZ-00095,Perú,27,No especifica,Gratuito,Escuela de Data Science e Inteligencia Artificial,Desktop,Aprender por curiosidad,Universitario completo,0,3,Sin_suscripcion,-1.0,0,2022-10-20,83,6,0.19,1,0,3,0,0,0.18,0.01,0.3,0.24,0.06,0.69,0.09,0.19,0.12,0.13,79,82,2,30,0,0.0,0.0,0.0,0.0,0.0,-10.8,45,0,0,13,3,6,21,0,193,Estandar,1,3.5,10.0,0
PLZ-00096,Colombia,26,Femenino,Gratuito,Escuela de Soft Skills,Desktop,Ascender en trabajo actual,Universitario en curso,2,1,Sin_suscripcion,-1.0,0,2022-05-17,107,3,0.17,0,0,2,0,0,0.19,0.03,0.6,0.52,0.16,0.42,0.01,0.19,0.1,0.11,17,20,3,4,4,1.0,1.1,0.8,1.4,1.1,5.8,15,0,0,9,7,4,2,0,73,Estandar,2,5.1,5.0,0
PLZ-00097,Colombia,25,Masculino,Basic,Escuela de Programacion y Software,Mobile,Conseguir empleo tech,Universitario en curso,10,1,Mensual,11.0,0,2022-07-16,21,3,0.13,0,0,3,0,0,0.05,0.33,0.02,0.04,0.03,0.32,0.12,0.4,0.34,0.36,58,67,1,10,1,0.2,0.0,0.0,0.0,0.0,-6.6,3,0,0,15,2,5,11,0,50,Estandar,0,0.0,3.0,1
PLZ-00098,Colombia,29,Femenino,Expert,Escuela de Cloud Computing,Mobile,Freelance / proyectos propios,Universitario completo,3,10,Anual,327.0,0,2023-03-31,95,7,0.31,2,1,3,0,0,0.11,0.69,0.46,0.08,0.14,0.31,0.25,0.04,0.66,0.53,2,2,16,29,25,6.2,5.0,3.9,8.6,3.1,3.0,35,0,4,14,1,7,6,0,461,Estandar,0,0.0,9.0,0
PLZ-00099,México,19,Femenino,Expert Family,Escuela de Desarrollo Web,Desktop,Emprender startup,Tecnico,1,11,Anual,352.0,1,2025-01-23,48,19,0.43,8,7,3,1,0,0.22,0.24,0.34,0.1,0.1,0.15,0.54,0.44,0.05,0.19,9,12,19,140,6,1.5,1.3,1.2,1.5,2.2,-0.5,14,0,2,15,1,5,7,0,1165,Estandar,2,4.0,4.0,0
PLZ-00100,México,25,Femenino,Expert Duo,Escuela de E-commerce y Negocios Digitales,Desktop,Conseguir empleo tech,Secundaria,1,12,Cuotas x4,101.0,0,2023-09-05,8,11,0.81,8,7,2,1,1,0.14,0.06,0.15,0.07,0.51,0.18,0.01,0.15,0.06,0.43,11,11,12,129,4,1.0,0.6,0.8,1.2,1.1,-4.1,24,0,4,7,2,9,9,1,1403,Pro,0,0.0,10.0,0
PLZ-00101,México,28,Femenino,Expert Duo,Escuela de Data Science e Inteligencia Artificial,Mobile,Conseguir empleo tech,Universitario en curso,1,1,Anual,22.0,0,2022-01-07,15,8,0.42,3,2,2,0,0,0.1,0.31,0.27,0.11,0.02,0.1,0.31,0.39,0.23,0.15,3,15,13,47,4,1.0,0.5,0.6,1.4,1.3,3.0,0,0,3,13,2,2,4,0,144,Estandar,0,0.0,7.0,0
PLZ-00102,Argentina,38,Femenino,Gratuito,Escuela de Marketing Digital,Desktop,Aprender por curiosidad,Universitario completo,2,7,Sin_suscripcion,-1.0,0,2023-01-24,42,1,0.16,0,0,1,0,0,0.15,0.16,0.58,0.18,0.42,0.27,0.04,0.23,0.08,0.35,1,8,4,2,2,0.5,0.5,0.7,0.5,0.6,1.3,1,1,0,7,4,1,2,0,108,Estandar,0,0.0,10.0,1
PLZ-00103,México,19,No especifica,Basic,Escuela de Desarrollo Web,Mobile,Conseguir empleo tech,Universitario completo,0,1,Mensual,30.0,1,2025-02-22,2,3,0.15,0,0,1,0,0,0.18,0.29,0.14,0.13,0.45,0.29,0.18,0.2,0.08,0.44,20,25,6,11,11,2.8,2.6,3.3,2.1,4.0,-0.9,7,0,3,21,5,8,19,0,98,Estandar,0,0.0,10.0,1
PLZ-00104,Colombia,30,Masculino,Gratuito,Escuela de Ingles,Mobile,Conseguir empleo tech,Universitario completo,0,1,Sin_suscripcion,-1.0,0,2023-11-08,145,3,0.05,0,0,0,0,0,0.24,0.17,0.16,0.29,0.34,0.08,0.25,0.28,0.07,0.1,45,54,1,13,0,0.0,0.0,0.0,0.0,0.0,0.4,14,0,0,12,4,6,6,0,51,Estandar,1,3.6,3.0,0
PLZ-00105,Ecuador,30,Femenino,Expert,Escuela de Desarrollo Web,Desktop,Ascender en trabajo actual,Universitario completo,1,14,Cuotas x4,170.0,0,2024-09-13,12,15,0.27,4,3,1,0,0,0.24,0.05,0.21,0.53,0.56,0.17,0.72,0.43,0.17,0.32,22,35,13,96,10,2.5,2.0,3.1,2.0,1.4,-1.2,38,0,11,16,3,3,10,0,413,Estandar,2,6.6,7.0,1
PLZ-00106,México,16,Masculino,Gratuito,Escuela de Ciberseguridad,Desktop,Ascender en trabajo actual,Universitario completo,3,1,Sin_suscripcion,-1.0,0,2023-05-28,25,1,0.11,0,0,3,0,0,0.11,0.16,0.45,0.17,0.18,0.3,0.15,0.08,0.31,0.32,103,116,0,1,0,0.0,0.0,0.0,0.0,0.0,-5.7,1,0,0,8,3,9,10,0,84,Estandar,0,0.0,1.0,1
PLZ-00107,Colombia,29,Femenino,Expert,Escuela de Marketing Digital,Mobile,Ascender en trabajo actual,Universitario completo,0,1,Anual,197.0,1,2023-12-19,8,13,0.25,3,2,2,0,0,0.14,0.51,0.45,0.06,0.33,0.08,0.3,0.16,0.1,0.12,8,8,6,94,22,5.5,4.7,7.9,4.0,3.3,0.4,8,0,3,20,3,7,12,0,143,Estandar,2,5.6,7.0,0
PLZ-00108,Perú,32,Femenino,Gratuito,Escuela de Data Science e Inteligencia Artificial,Desktop,Ascender en trabajo actual,Universitario en curso,0,1,Sin_suscripcion,-1.0,0,2023-05-16,135,1,0.03,0,0,1,0,0,0.11,0.19,0.23,0.34,0.26,0.54,0.26,0.15,0.1,0.42,104,106,1,4,0,0.0,0.0,0.0,0.0,0.0,-8.0,15,0,0,16,2,7,10,0,68,Estandar,0,0.0,3.0,0
PLZ-00109,México,30,Masculino,Gratuito,Escuela de E-commerce y Negocios Digitales,Desktop,Emprender startup,Universitario en curso,0,1,Sin_suscripcion,-1.0,0,2023-03-20,26,3,0.02,0,0,1,0,0,0.07,0.25,0.05,0.33,0.08,0.13,0.41,0.26,0.07,0.36,23,31,3,6,6,1.5,1.0,0.9,2.0,0.9,1.2,18,0,0,14,6,7,14,2,184,Estandar,1,6.2,10.0,0
PLZ-00110,México,26,Masculino,Expert Family,Escuela de Data Science e Inteligencia Artificial,Desktop,Aprender por curiosidad,Universitario completo,1,6,Anual,319.0,1,2023-04-21,23,16,0.49,7,6,5,2,2,0.25,0.06,0.22,0.09,0.15,0.1,0.49,0.12,0.13,0.18,4,6,26,104,13,3.2,1.7,2.2,3.7,1.9,-2.8,8,0,6,22,4,7,23,0,1874,Pro,0,0.0,8.0,0
PLZ-00111,México,28,Femenino,Expert,Escuela de Data Science e Inteligencia Artificial,Desktop,Cambiar de carrera,Secundaria,0,4,Cuotas x4,358.0,0,2024-03-19,9,8,0.69,5,4,1,0,0,0.07,0.22,0.06,0.29,0.26,0.17,0.34,0.19,0.06,0.23,0,7,13,59,22,5.5,6.6,6.0,4.2,7.6,-0.1,24,7,3,8,2,2,3,0,281,Estandar,1,4.0,5.0,0
PLZ-00112,México,28,Masculino,Expert Duo,Escuela de Programacion y Software,Mobile,Ascender en trabajo actual,Universitario en curso,2,12,Anual,51.0,2,2024-06-22,59,23,0.6,13,12,1,0,0,0.14,0.26,0.08,0.25,0.12,0.19,0.31,0.14,0.16,0.11,3,16,12,224,27,6.8,6.1,7.8,7.8,4.9,1.1,3,0,2,2,5,5,19,0,842,Estandar,1,6.8,3.0,0
PLZ-00113,España,16,Masculino,Expert,Escuela de Videojuegos,Mobile,Conseguir empleo tech,Universitario en curso,2,7,Anual,188.0,1,2024-10-01,6,11,0.49,5,3,1,0,0,0.1,0.25,0.24,0.17,0.03,0.26,0.79,0.13,0.19,0.16,9,21,9,82,23,5.8,5.2,6.8,6.4,3.7,3.5,3,0,0,9,0,5,13,0,394,Estandar,0,0.0,9.0,0
PLZ-00114,Chile,28,Femenino,Expert Duo,Escuela de Data Science e Inteligencia Artificial,Tablet,Cambiar de carrera,Universitario completo,1,11,Anual,303.0,0,2022-02-10,62,13,0.32,4,3,2,0,0,0.08,0.39,0.45,0.05,0.0,0.09,0.15,0.27,0.14,0.42,5,9,8,82,13,3.2,2.5,3.3,4.5,3.8,5.0,2,0,4,19,2,2,3,0,560,Estandar,1,5.4,,0
PLZ-00115,Argentina,24,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Desktop,Conseguir empleo tech,Universitario completo,7,12,Anual,4.0,0,2023-01-14,5,5,0.5,2,1,1,0,0,0.16,0.18,0.19,0.09,0.18,0.29,0.09,0.24,0.31,0.08,26,28,8,21,21,5.2,6.5,7.8,6.3,7.0,2.0,1,0,4,6,0,2,4,0,241,Estandar,1,1.9,4.0,0
PLZ-00116,Venezuela,22,Masculino,Expert Family,Escuela de E-commerce y Negocios Digitales,Desktop,Aprender por curiosidad,Universitario completo,2,5,Anual,263.0,0,2022-04-03,13,16,0.76,12,11,3,2,0,0.05,0.49,0.09,0.06,0.35,0.28,0.39,0.07,0.23,0.64,0,6,16,193,12,3.0,3.8,2.7,3.7,4.3,1.7,2,2,3,22,0,3,4,0,1453,Pro,1,6.8,10.0,0
PLZ-00117,Chile,41,No especifica,Basic,Escuela de Gestion y Liderazgo,Tablet,Conseguir empleo tech,Universitario completo,0,1,Mensual,29.0,0,2025-02-01,45,2,0.35,0,0,1,0,0,0.06,0.22,0.32,0.12,0.23,0.32,0.64,0.16,0.32,0.04,19,21,8,5,5,1.2,0.6,0.7,1.3,1.2,1.2,19,0,1,18,10,7,7,0,111,Estandar,1,1.3,9.0,1
PLZ-00118,México,34,Masculino,Expert,Escuela de Programacion y Software,Mobile,Aprender por curiosidad,Posgrado,1,27,Anual,31.0,0,2022-12-31,20,4,0.71,2,1,5,3,0,0.44,0.17,0.24,0.27,0.15,0.22,0.06,0.63,0.2,0.21,10,17,11,28,18,4.5,3.6,4.7,6.2,6.1,2.7,13,0,4,10,2,6,22,0,2650,Pro,0,0.0,6.0,1
PLZ-00119,Ecuador,20,Masculino,Expert,Escuela de Diseno Grafico,Mobile,Emprender startup,Universitario en curso,10,13,Anual,118.0,0,2025-04-08,8,5,0.51,2,1,0,0,0,0.09,0.17,0.64,0.09,0.02,0.09,0.21,0.24,0.25,0.13,22,33,12,27,21,5.2,5.8,7.2,3.5,3.0,0.2,14,0,4,22,4,6,11,0,441,Estandar,2,6.9,7.0,0
PLZ-00120,Colombia,29,Femenino,Basic,Escuela de E-commerce y Negocios Digitales,Desktop,Ascender en trabajo actual,Universitario completo,10,1,Mensual,27.0,0,2022-09-15,32,1,0.15,0,0,0,0,0,0.16,0.17,0.17,0.38,0.58,0.17,0.15,0.15,0.02,0.06,18,30,6,2,2,0.5,0.6,0.3,0.6,0.5,-2.4,1,0,2,6,1,4,13,0,66,Estandar,4,2.2,5.0,1
PLZ-00121,Chile,35,Femenino,Expert Duo,Escuela de Programacion y Software,Mobile,Conseguir empleo tech,Secundaria,1,48,Anual,202.0,2,2024-09-16,4,18,0.62,11,10,1,0,0,0.11,0.06,0.45,0.06,0.34,0.1,0.51,0.34,0.07,0.07,2,14,15,154,24,6.0,7.4,3.8,5.0,4.3,-5.3,8,0,6,2,2,5,12,0,1879,Pro,1,2.1,7.0,0
PLZ-00122,Ecuador,18,Femenino,Expert Family,Escuela de Gestion y Liderazgo,Desktop,Conseguir empleo tech,Universitario en curso,0,25,Cuotas x4,86.0,0,2024-07-04,7,16,0.41,6,5,1,0,0,0.26,0.13,0.0,0.12,0.36,0.21,0.67,0.2,0.11,0.26,3,8,21,75,21,5.2,5.9,5.3,7.0,7.7,-2.6,28,0,2,10,3,5,10,0,479,Estandar,0,0.0,9.0,0
PLZ-00123,México,27,Femenino,Expert,Escuela de Desarrollo Web,Mobile,Ascender en trabajo actual,Universitario completo,2,2,Anual,30.0,0,2022-01-30,8,5,0.11,0,0,1,0,0,0.13,0.39,0.04,0.16,0.34,0.35,0.1,0.01,0.27,0.03,7,7,12,8,8,2.0,2.6,1.4,1.8,1.4,-2.9,25,0,6,21,2,8,19,0,128,Estandar,0,0.0,4.0,0
PLZ-00124,México,27,Femenino,Basic,Escuela de Marketing Digital,Mobile,Conseguir empleo tech,Universitario en curso,2,13,Mensual,19.0,0,2025-01-10,26,3,0.05,0,0,0,0,0,0.69,0.01,0.04,0.23,0.03,0.06,0.52,0.03,0.5,0.05,0,6,1,14,14,3.5,5.1,4.1,2.8,4.9,2.0,2,0,4,15,5,7,11,0,199,Estandar,2,3.6,5.0,1
